,business_id,date,review_id,stars,user_id
79666,v3AS5LGeV2Si4nOHZ7lgxQ,2005-12-23,6ObNOuQQ9GDPgs0E-sIgJA,3,rtGGNdFjhwB1tc7jLaWi6Q
102875,QwGV_v3s9eOMzfWrFLUf6A,2005-12-25,xjGEd61ZfCNbhFN-JZ8r0Q,3,NUceDv-rdWaZk644Ps8sWg
113675,kUTusjnUPVZUgUJc2GuWuA,2005-10-09,A-MUd95QlZqW1cBLwXEACA,5,uZV0neUr5NefvU4o3NZBPw
113681,pxpLVCInGwLClbnwJwxInw,2005-10-09,lN0HG7ApQFO3FtDjxFTY6Q,2,uZV0neUr5NefvU4o3NZBPw
113683,dc6sPg9kNliz_Cy2yX19tw,2005-10-09,lLL4eLHwhQHZrBn9qq26Tw,3,uZV0neUr5NefvU4o3NZBPw
113696,yZAGhlsrmupLbrgdKm6reg,2005-10-09,gk1AKlWvyOrdfvv7xV_x0Q,4,uZV0neUr5NefvU4o3NZBPw
113703,aqONNC5onqX6EqHHUO1CJA,2005-10-09,dZ7z3B4h3G5nhKwfsAPBCQ,4,uZV0neUr5NefvU4o3NZBPw
131690,yMopev-RPxfEXgqkJOvCGA,2005-09-07,I98aR821LppxDX3laHen1g,5,aIk07jxkia9izLMKRbaHHw
131691,_4Gpn_NIM94D9OFucgfaJQ,2005-05-03,W3hntNgAgCDcW9M6efLHIQ,3,aIk07jxkia9izLMKRbaHHw
131692,_5UAFrD3EDgJO1aZgRxH7w,2005-09-07,Z38q7MEl1Yiioxc--RkZVg,5,aIk07jxkia9izLMKRbaHHw
131693,IpH4Ngf30TLTBljWvOOt7A,2005-09-07,OZaO3QOuufMvSRCIPbLOfQ,3,aIk07jxkia9izLMKRbaHHw
131694,aO1gAp41n8w8zpxTiHdLNA,2005-09-07,yIdT9E7ZFSjzE4JfXKiaxA,4,aIk07jxkia9izLMKRbaHHw
257851,nMo0ozHO7cqsPaxw_7N6ow,2005-06-17,9wBpd-mndRtL3lqYkD0gMg,5,RwIZKjFhYJJOs76BvlsR_Q
257853,KEGLWeFAWXvo0W2LnujhtQ,2005-07-24,HTbUyxKDSwFOEEIFhl3QtQ,5,RwIZKjFhYJJOs76BvlsR_Q
257854,ZCXjNG1EBFiKKMtR9DOTGg,2005-06-17,xBljDmk1cMOuc1RcpSCQQw,5,RwIZKjFhYJJOs76BvlsR_Q
257857,Oy2WnPyiOlPFvPKMIuOC8w,2005-06-18,0Xy8-yZek5euK4N4KJThuA,5,RwIZKjFhYJJOs76BvlsR_Q
257858,osSwv6CJy5hDKQdOKeyTow,2005-06-17,rdkleczlQYs1BbIUAaAa5Q,5,RwIZKjFhYJJOs76BvlsR_Q
309573,vn5f16PcHU-feucWgK7r1g,2005-12-31,EesXs5xflqDSevXR7lWNjg,5,hRsDz-LjgnVArxl5Peac5w
309574,rb2IywByQD6QWz4pWnbWqg,2005-12-31,2WtdUUJgKmvzKLVp0lDpMw,5,hRsDz-LjgnVArxl5Peac5w
309575,kDCmjSgYGn8MbQsnO5UJnA,2005-12-31,cuzKp6P73SFgg_HmT2TWcA,1,hRsDz-LjgnVArxl5Peac5w
335400,OfqTPtPSQfCVxaSlY4qAxg,2005-12-08,CC_pmdY0a4TE7ZYrDsZHVg,3,58yhbFfNHjULDZx0FD-Dvw
335401,JwyH48vqADWY6HieOMDxgQ,2005-12-05,cV0fodCoiaua-pLWd909CQ,5,58yhbFfNHjULDZx0FD-Dvw
455926,vn5f16PcHU-feucWgK7r1g,2005-03-11,xZFJ3Jy_gtD4R6p7Oj4ZaQ,5,Jqs3IIVQCPA3bU5EeX1W1Q
455928,ues2rFe_hbRC7s232PX5QA,2005-03-11,leZdjfXSl6yvUt0762JYYQ,5,Jqs3IIVQCPA3bU5EeX1W1Q
489229,v9u0NgjA4iQeKGevFnYSCA,2005-03-09,Xv5THdeU3h_E-9v3jtFLtQ,5,qv0zg1b2C4nLzy73WohrhA
498311,TKB6okE0QTgx8Bz6dyKjUg,2005-12-30,Dmes34Oi-vzoU-GXYB1-jQ,4,OXIJVK12GNTdHlmKJR7xbg
498312,jbbFSVdIrac2QBuSV-NBLw,2005-12-25,mw5aY-rBhxezvPuJfEU5JA,4,OXIJVK12GNTdHlmKJR7xbg
498314,PDIh1lVtKlUqPJROXYJQvQ,2005-12-25,95GPjRfWWQr6_5SM6Rnbug,4,OXIJVK12GNTdHlmKJR7xbg
498319,iyoym9B8gU_YPXSb3m31LA,2005-12-25,vK1yGeu36-rKqvteWg-Y8A,4,OXIJVK12GNTdHlmKJR7xbg
498320,6fPQJq4f_yiq1NHn0fd11Q,2005-12-25,AuY12hD6yXCcjrYy-09FJw,3,OXIJVK12GNTdHlmKJR7xbg
498321,vW65SNLam99SyOuVagNuvg,2005-12-25,fkaE5iGlvHk8Zn0CeIdkww,4,OXIJVK12GNTdHlmKJR7xbg
536139,1dhPgc7E7IzzpxjHM2LphQ,2005-05-15,aK0D6xt5pTmVVTIW-0O0sQ,4,c8qFkI_VusWo0xZvkjfBWQ
536140,Fpm3WvqtrAg2ueh_4pz7iA,2005-05-26,ou5-Gfk9rXZiW0WC2u2V7Q,4,c8qFkI_VusWo0xZvkjfBWQ
536141,jxNdYI9sQmTkqfpTsmhGtg,2005-05-26,sMwaexsG18eq5bW5WihsRA,3,c8qFkI_VusWo0xZvkjfBWQ
536142,oeW0vIYd3rUnAPgmD4fEFg,2005-05-26,7c-BeLeTqYgRHAq5MqMrnw,4,c8qFkI_VusWo0xZvkjfBWQ
536143,58oVEzvF6EnOmvVkXYFkTg,2005-05-26,dVoNbIYg4aADXdOEdMDpZA,3,c8qFkI_VusWo0xZvkjfBWQ
536144,Z6_gRH_m8FQlKgsNkZKmTg,2005-05-26,NzPJRtUv_4Pm8VANT4HNyQ,5,c8qFkI_VusWo0xZvkjfBWQ
536145,Ul6JwluSTm12PVDIqnNaTg,2005-05-26,broacqbYO0_IMSkCuanC-g,5,c8qFkI_VusWo0xZvkjfBWQ
536146,LQFmktF43j2NPncKdNd9mg,2005-05-15,vM4cPcEAJ7H5yN56ukMIIw,5,c8qFkI_VusWo0xZvkjfBWQ
536147,lKom12WnYEjH5FFemK3M1Q,2005-05-15,k9Eyxp8enSJU2l39bW9sjQ,5,c8qFkI_VusWo0xZvkjfBWQ
536148,j37Z4LIXTH9j6KOq9aX8DQ,2005-05-15,JhHURTnnmYVQzx82vjgGjg,5,c8qFkI_VusWo0xZvkjfBWQ
536149,3frFidAcPVYAFB2RxxkIdA,2005-05-26,nhVESK1aZbzpQ4aJG4s7Bw,3,c8qFkI_VusWo0xZvkjfBWQ
536150,rjKMTKPsjYw4RtiMpHquJA,2005-05-26,E1oTC2D9q9hSMDzF8lJN0g,3,c8qFkI_VusWo0xZvkjfBWQ
536151,hTZGMEKTtaY0wwB-czFxxA,2005-05-26,apw29MHBA5Nba5I1Xa0pnA,4,c8qFkI_VusWo0xZvkjfBWQ
536152,_iUlt5rm-15QoLw0MEEg5A,2005-05-15,D4FC0t2LyyDfqaECrztOvg,4,c8qFkI_VusWo0xZvkjfBWQ
536153,hsRjct8UiUHU54B983GmcA,2005-05-26,_5CGo03nlnebr-Rglgsv9w,4,c8qFkI_VusWo0xZvkjfBWQ
536154,e9KXojla4OuVP7qcC5LNsg,2005-05-26,mCfN7MIbg9FONW8S2xZKzw,3,c8qFkI_VusWo0xZvkjfBWQ
536155,C2uQIDpzEJu39JmGd_Cw3Q,2005-05-26,BFa_8twFk5awGBD3B8bINQ,4,c8qFkI_VusWo0xZvkjfBWQ
536156,pHpOuNf02eMyhdCnvMQGhg,2005-05-26,sXvt6haCO4SsOynYB1ECRg,4,c8qFkI_VusWo0xZvkjfBWQ
536157,gn8cZOxQIZNUeiHcJ0WxMQ,2005-05-26,euU8avFp6j1noN70fulylQ,3,c8qFkI_VusWo0xZvkjfBWQ
536158,ODTI9W7fHMKNWZ3g8VcFUg,2005-05-26,aG8DkGSVcvIchm7mjDjzYw,3,c8qFkI_VusWo0xZvkjfBWQ
536159,J9f-9Prw2YVM-fiZqv2fmQ,2005-05-15,YQ9JNQMzvZn-IaY7j0z_Jg,3,c8qFkI_VusWo0xZvkjfBWQ
562868,RJNAeNA-209sctUO0dmwuA,2005-12-01,aZXd5GnmYa9SaMYmLyR9Kg,5,pDG08u2FcJCAU-AHFmYNug
562869,Xl6I0-JmFE_6w28bku2idQ,2005-10-11,9J_ck2JO3fi6RH5JLu8A-A,5,pDG08u2FcJCAU-AHFmYNug
562870,VMPSdoBgJuyS9t_x_caTig,2005-10-11,9lnM8f0USvLlctSKTLWuHw,5,pDG08u2FcJCAU-AHFmYNug
562871,6mqfcZI2I6Y8QGBPiFAsnQ,2005-10-11,6_4z_f7Yr1q1uXypWPbfpA,4,pDG08u2FcJCAU-AHFmYNug
562872,uoUa8ugZLrly0bA268IqEg,2005-10-11,TK0kooqFp-2krzmTOVmGAQ,5,pDG08u2FcJCAU-AHFmYNug
563432,Cr4ipI-tr-R8Q0NilkWNkA,2005-04-13,oFvYXKCn9qXKfJ8SXMNEGw,5,M36eKrxmWHYJvzZs83aEVA
673629,08AqwKb4NlV43qCYLuiVIQ,2005-05-20,2CJ-UtgtqtfeDiVkJALovQ,5,5Kdb0ciGON6EHNUeFmrjEg
694827,U-d9doJXDRpvfozdU5-JrA,2005-12-31,LKaLdoD12wf9R8cSGeSaXg,4,s5om27iNAJHXVg_yQxPX2g
694838,a6SqJZTFMpSOR6Qb0STyFA,2005-12-31,HkOK-RKy03IeCW-zFh-2Ug,5,s5om27iNAJHXVg_yQxPX2g
694839,8nNB_yG1gzVpbqNH2EBucg,2005-12-31,11t2IB0DhdPT-93wpLhYnA,4,s5om27iNAJHXVg_yQxPX2g
713013,OK0ba4X5seibH8oMWh4bhw,2005-09-08,WGW72yjnzU0tG8ElGnKcCg,4,rnpfjsL2KJXuI27nstek3w
713021,Qb4sJ4ssSX1clY2wEAOmsA,2005-09-08,cnteP6c8d0XhHGNDEA0HLw,4,rnpfjsL2KJXuI27nstek3w
767940,9IZX6ctv4ea6mc9gzu1flQ,2005-04-15,D9v5QVk4rM_qA2JcM-xZ0A,4,ZftKc54UnKJSbuzyEg4SjA
818448,wyFV6UN--hH_ifbvdsjSkQ,2005-08-24,OgYPhks_K76HxpXH_UIfdQ,3,EU2V6NOtkDkMtbIJEeEjzw
863550,PGUuVJEzM0H-ZMB6m1D6Ig,2005-04-01,4hv7sqoPJuXjZqq7GRZiYQ,4,xcZo4LD1AgwH-aeKD2Rvtw
865502,-yApKLEFAvvNyifvpNKWCA,2005-10-14,a7XZweM-uvTygimz0wtk1w,5,k2zuwaAne-FhHd8M6bXnyQ
865503,6ZtGxbWeQPen-ecU4ZBz9w,2005-10-15,-zxO892q0ltknPyNS7h48Q,5,k2zuwaAne-FhHd8M6bXnyQ
865504,QJR4qBUHegWEozSQrGmBPw,2005-10-15,6JeTO9iBoblsgaH47biypA,5,k2zuwaAne-FhHd8M6bXnyQ
865505,eJCDUkFa7wl-BHYKZzaTMQ,2005-11-02,9rJwCByVg4rVZukTIvQmog,5,k2zuwaAne-FhHd8M6bXnyQ
865506,Lau3N654yNyWdIIybea1uA,2005-11-22,3n9hqWOzEQf8ToDA_vcZzw,3,k2zuwaAne-FhHd8M6bXnyQ
865508,d4qwVw4PcN-_2mK2o1Ro1g,2005-10-14,hkdIgum4aBo0MtR-JJ8nwg,3,k2zuwaAne-FhHd8M6bXnyQ
865510,4JNXUYY8wbaaDmk3BPzlWw,2005-10-15,diaVB93Is7yYD-ajYQKvqw,5,k2zuwaAne-FhHd8M6bXnyQ
865511,ijg7qQCYnhUWBd5JUxbfvA,2005-11-28,WuY7v0oyABJxeLkjwdFXbQ,4,k2zuwaAne-FhHd8M6bXnyQ
865512,IyrDnrvUKpndj5zIv1KvGQ,2005-12-10,T48FYrHhjoaQuu2yvW_X3w,4,k2zuwaAne-FhHd8M6bXnyQ
865513,6xgcHeLad-VaoTIQewK84A,2005-10-14,mJoCBa3995HHhZIWP1BrIg,4,k2zuwaAne-FhHd8M6bXnyQ
865514,z0rSmZQz9eEXjg_C3_E5-g,2005-10-14,qCbE2n4tvLT2bzaPfEbU7A,5,k2zuwaAne-FhHd8M6bXnyQ
865515,KskYqH1Bi7Z_61pH6Om8pg,2005-10-14,K0ihBDItnPYttWkR2Crpnw,4,k2zuwaAne-FhHd8M6bXnyQ
865516,BCAw9a_kyx2RddRH9tMmKQ,2005-10-14,V0ZtJUt6aZa2N8zI7-l2Gg,4,k2zuwaAne-FhHd8M6bXnyQ
865517,Ql_J2DSIE8QYp5rXf3721A,2005-10-28,LETrW_IVKBuBhwUKN2W8SA,5,k2zuwaAne-FhHd8M6bXnyQ
865518,Wfl_ch21ojyHsPnkvvnstw,2005-10-23,vBRdjq6OX8YFyClJoMX4qw,5,k2zuwaAne-FhHd8M6bXnyQ
865519,f4kNNLU_0q_2J711jCN7dA,2005-10-14,50ji_gl9YMuCxQpCTpCZiQ,5,k2zuwaAne-FhHd8M6bXnyQ
882252,XZbuPXdyA0ZtTu3AzqtQhg,2005-12-23,1rogZNI93RoRer8l_SCelQ,2,v0VQZ4ydxep_5b6OMbAckw
919018,TuA6RNMVHAlqyOKDrgaKPw,2005-06-11,1R246HzzONUj-UV4caEcTQ,5,QabaBQ1Z_ZLhz85We5KBJQ
60445,PDIh1lVtKlUqPJROXYJQvQ,2005-11-29,pD763sGPGDAasGFE-3hFXw,1,xdk_0qlKbsrYQv7NLTU2jA
60452,Cni2l-VKG_pdospJ6xliXQ,2005-11-29,HNMF1HbGOgBm4R90UksbrQ,4,xdk_0qlKbsrYQv7NLTU2jA
97536,ODTI9W7fHMKNWZ3g8VcFUg,2005-05-04,LNe9pUoCJcVWq2KqCfqqJg,5,KALxScy9eKOsR6YlAzOCkQ
281694,orrrhqRRUORIzUSxWTveKg,2005-07-28,OSn0an28Kz-iGdDdy24yvg,5,Bf87HcPERF9yiSjb2tQBqw
281696,MVIthKWqwkQz0dai7LkVzQ,2005-04-15,R3tRYd1fcxTIhDH8pwV8_g,4,Bf87HcPERF9yiSjb2tQBqw
281706,kOYALk9wwQXAFa9ptaoMEg,2005-05-21,epsEFZPzK9NuumVdxHLg9w,5,Bf87HcPERF9yiSjb2tQBqw
281711,-Eu04UHRqmGGyvYRDY8-tg,2005-05-21,uWnO5mvUmAO2AixINjdoaA,5,Bf87HcPERF9yiSjb2tQBqw
281714,xiJU_UDQM6hk9oNAYCTzRQ,2005-07-28,U77TOkud64kgWDiKNT6slQ,4,Bf87HcPERF9yiSjb2tQBqw
281715,U8VBmn3BpDx9udmALk2TBg,2005-05-22,3BlSag5f1j7TlQ33q-n_JQ,4,Bf87HcPERF9yiSjb2tQBqw
281723,TNQMnauUy5jposO9P6WcJQ,2005-05-14,wJVDIdplkMpsmJss4n2YXg,4,Bf87HcPERF9yiSjb2tQBqw
281724,LD_r78sj2FLuTRZ-eHhi7A,2005-07-28,pZpmBskE8BWw8RHlLz5bFA,4,Bf87HcPERF9yiSjb2tQBqw
281727,SYOzI_Ooe-rXI3ZqCybwSQ,2005-05-14,Z5PKLaUrMdq9ThAZ3Sf9mg,5,Bf87HcPERF9yiSjb2tQBqw
286255,ujHiaprwCQ5ewziu0Vi9rw,2005-12-06,JCwAjcJE5iZlqZflNU_HDA,5,3oQ_jCT-FZclylgCUCXHQg
286256,LtXy1VinKWfuLFslVarKRw,2005-12-06,labx4QdjRED_Jj9QY_cBlA,3,3oQ_jCT-FZclylgCUCXHQg
300011,EbSX56Nddv-AcYlt58m0kg,2005-12-09,Q2LRlQCDoAjEk-eBZa-H4w,5,Hae34UC7SAHGztdO6453UA
330729,UAU1aSlqgrZwZ847npH37w,2005-09-14,FVvbaTcoFEWwlpxSIMwoxg,4,jukdpc6K4eSmBIOdLz2UWg
330730,LDjEyjLqzmaMt7Gfe-wZXA,2005-07-31,IojTHgE7JHY1WK0diAl6Ww,5,jukdpc6K4eSmBIOdLz2UWg
330736,aIJqDWUt10iS45zYCr0KcQ,2005-09-14,U4O0yVkETv0Rd2gowl6aOw,4,jukdpc6K4eSmBIOdLz2UWg
405980,-yApKLEFAvvNyifvpNKWCA,2005-10-13,OXm-QmbQBPP_0klW7RtnaQ,5,QgPGXQqSwxhEAY5zUq3aCg
405981,aKEEQqL1UFMieilnylI1gw,2005-12-12,ctup_gWvah2iYjpAr2NkuA,5,QgPGXQqSwxhEAY5zUq3aCg
405984,d4qwVw4PcN-_2mK2o1Ro1g,2005-10-13,OQP5LBhaMOYzlIZaElULQQ,3,QgPGXQqSwxhEAY5zUq3aCg
408423,v9u0NgjA4iQeKGevFnYSCA,2005-10-12,TWePicFQk5VZU6BxyMknpw,2,XRYdDW2W0jN3S5ZDt6v1qA
408424,0HwrX6P6lh92F0f-A_QzjA,2005-10-13,cVvtGtft821K4COzOZPq3g,4,XRYdDW2W0jN3S5ZDt6v1qA
436460,a8cpW0oQhnJxvBN2IT-znQ,2005-10-13,waRB2yDv4XukE-bbgn_trA,4,XRYdDW2W0jN3S5ZDt6v1qA
436461,wyFV6UN--hH_ifbvdsjSkQ,2005-10-12,PEeA2d5FM89W-tj87cUlhA,5,XRYdDW2W0jN3S5ZDt6v1qA
586737,RJNAeNA-209sctUO0dmwuA,2005-12-31,ZbMV-rZoWnmY2xO8AV-EFQ,5,RxsONn-lcgCOhh1Z-2v-4Q
586744,LZ_R2OLgZQSQMMzlp8uUOA,2005-12-31,POMqPpnhUErQQiypFowQ9Q,4,RxsONn-lcgCOhh1Z-2v-4Q
586745,2U-BRvnR9IGb61-GnIshLw,2005-12-31,fSaQTbKWvs85c9qzv469eQ,4,RxsONn-lcgCOhh1Z-2v-4Q
586770,EgtyW19V-64c6PmRuvzSEA,2005-12-31,bnm8emW7FOzrdTEjTDdAyw,4,RxsONn-lcgCOhh1Z-2v-4Q
623488,ZkGDCVKSdf8m76cnnalL-A,2005-11-25,hnwL6K-TYtmtq1Zo6h3PaQ,5,IDVX4Is4CanREchBmpFXoA
623489,8Do8TCvBlRLxCIoBYoL4rw,2005-12-21,eh7C43uziMVZDj0atykmOA,2,IDVX4Is4CanREchBmpFXoA
623495,LZ_R2OLgZQSQMMzlp8uUOA,2005-11-02,qaqkJrF4gatfq38-FI6l6A,5,IDVX4Is4CanREchBmpFXoA
623496,BF4RaOWyjLDa9OvriKc1sA,2005-12-09,0VdYZnD8CxFgrFxpck2pmw,4,IDVX4Is4CanREchBmpFXoA
623497,Ev142kLmV_ASI9iAl-KfKA,2005-12-08,0RXCicYMYqE-HQePr_6eWg,4,IDVX4Is4CanREchBmpFXoA
623498,IPUGrf2xuClfxfBIA020kw,2005-12-21,7DMIWX8ppHnXGx8c6RX5dg,5,IDVX4Is4CanREchBmpFXoA
623499,Gi48Z9ZPlEUgQU1xo_7Hjw,2005-12-10,k5vAqz4dTDeD9zDMweULRQ,5,IDVX4Is4CanREchBmpFXoA
623500,ITieHQ8UwKq74FnqTKnPOQ,2005-12-21,_bo21JkcBeVC_vG8tevjHQ,4,IDVX4Is4CanREchBmpFXoA
623501,sbOlgkiKttP4Cq_p6Z-f4w,2005-12-08,O9F5zAw7O43q7uvxNvRCsw,5,IDVX4Is4CanREchBmpFXoA
623502,YpsMG1_Vf-rEVjl42Nw8hg,2005-12-21,gOmUj1q2O5uV5DSmKuBjBQ,4,IDVX4Is4CanREchBmpFXoA
623503,yLH9mFFwOlzFB_fYKpSyLw,2005-12-08,vFZth2TZwx6epA-2_zl3Eg,4,IDVX4Is4CanREchBmpFXoA
623504,ujHiaprwCQ5ewziu0Vi9rw,2005-11-26,SpD8GVPRzJ0Q3su8vWwiiQ,5,IDVX4Is4CanREchBmpFXoA
623505,TuA6RNMVHAlqyOKDrgaKPw,2005-11-17,JnerpfmPwXkEkuhbSXspTw,5,IDVX4Is4CanREchBmpFXoA
623506,BvyUXno0grQerd5cZGDFPw,2005-12-02,p_2ZxNNtI78qp2oCNfyfvw,5,IDVX4Is4CanREchBmpFXoA
623507,9urG14qwHtGRpQQUYY2y9A,2005-12-04,IakFuUQhM4fkbIDdBDlnGA,5,IDVX4Is4CanREchBmpFXoA
623508,UXFLCGw1yOCajlMONYQM1w,2005-11-25,061B8Z0xvxiP9DEM7me-rA,3,IDVX4Is4CanREchBmpFXoA
623509,MuLF5vPE73lGydhv-6xbtA,2005-12-08,qDtECuy7OMwR-S6p64zenA,5,IDVX4Is4CanREchBmpFXoA
623510,Fi-2ruy5x600SX4avnrFuA,2005-11-26,Cf0H_eIrV3Ny0ui6625Ipg,5,IDVX4Is4CanREchBmpFXoA
623511,fcQDwASYxBGQHiMIJadw-Q,2005-12-09,KR3nGcPvAmvIb0iEk9OXuA,4,IDVX4Is4CanREchBmpFXoA
623512,lzD08INl2DDUcDGHXsMkmA,2005-12-23,YMXosSQvL9CwXLe2oCSzWQ,3,IDVX4Is4CanREchBmpFXoA
623513,V9klA6JGT6Fz2UpVP_7sBw,2005-11-25,clo2j2H-l_kVdObrJXFkXw,4,IDVX4Is4CanREchBmpFXoA
623517,VgGO13Fx7dQj4zg3IuVDLw,2005-12-21,KZOBKJYMTnX4hOwUl1M26w,3,IDVX4Is4CanREchBmpFXoA
623518,1XZd5hbOdCSaAdx9KdWnrA,2005-12-23,nqeVL3paOoO1mNqLwLRmPA,5,IDVX4Is4CanREchBmpFXoA
623520,50Anorn0DJXFhBr9a9_gHQ,2005-12-22,WKLz_TBERWeydzSEIuom7A,4,IDVX4Is4CanREchBmpFXoA
623521,yAkaDc6MWX3dy8bnEcCrRQ,2005-12-08,ttQCgqoq8F1EXTLJk8yffA,3,IDVX4Is4CanREchBmpFXoA
623522,wUqqq1nUFA8Fn-3vYYFyWQ,2005-12-08,ubS4QoA10KYR3wTsRt5vVw,4,IDVX4Is4CanREchBmpFXoA
